,container,first_date,first_location,first_status,last_date,last_location,last_status
1264,HLXU1136483,2019-04-17 09:54:00,SAN ANTONIO,Gate out empty,2019-05-17 00:00:00,MEXICO CITY,Arrival in
1265,TEMU7580415,2019-04-08 16:16:00,CALLAO,Gate out empty,2019-04-23 07:00:00,CORONEL,Vessel arrival
1266,HLBU8103205,2019-01-23 19:00:00,BILBAO,Gate out empty,2019-04-13 14:24:00,ILO,Discharge
1267,HLBU8103864,2019-01-23 16:00:00,BILBAO,Gate out empty,2019-04-13 14:24:00,ILO,Discharge
1268,HLBU9172387,2019-04-09 18:32:00,CALLAO,Gate out empty,2019-04-20 01:30:00,VALPARAISO,Vessel arrival
1269,HLBU9177460,2019-04-12 11:18:00,SAN ANTONIO,Gate out empty,2019-05-20 00:00:00,JAKARTA,Discharge
1270,UACU5495790,2019-04-06 13:45:00,SAN ANTONIO,Gate out empty,2019-05-12 00:00:00,"DUBLIN, IRELAND",Vessel arrival
1271,CSVU7508526,2019-04-16 17:23:00,SAN ANTONIO,Gate out empty,2019-05-17 14:00:00,LONDON GATEWAY PORT,Vessel arrival
1272,HLBU9081348,2019-04-15 21:07:00,SAN ANTONIO,Gate out empty,2019-05-20 19:00:00,LIVORNO (LEGHORN),Vessel arrival
1273,UACU4758721,2019-04-17 18:57:00,SAN ANTONIO,Gate out empty,2019-05-14 02:00:00,ALGECIRAS,Vessel arrival
1274,UACU4775210,2019-04-16 17:41:00,SAN ANTONIO,Gate out empty,2019-05-21 06:00:00,SAINT PETERSBURG,Vessel arrival
1275,HLBU1652522,2019-04-09 10:01:00,CORONEL,Gate out empty,2019-05-27 09:00:00,SHEKOU,Vessel arrival
1276,CPSU6437135,2019-04-17 20:43:00,SAN VICENTE,Gate out empty,2019-05-17 12:00:00,SANTO TOMAS DE CASTILLA,Vessel arrival
1277,HAMU1154258,2019-04-06 09:19:00,SAN ANTONIO,Gate out empty,2019-05-05 07:00:00,"OAKLAND, CA",Vessel arrival
1278,HLBU2114183,2019-04-04 14:41:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,"AGUASCALIENTES, AGU",Arrival in
1279,HLXU8350157,2019-04-04 13:24:00,SAN ANTONIO,Gate out empty,2019-05-06 08:00:00,CASABLANCA,Vessel arrival
1280,UACU5708896,2019-04-08 13:01:00,SAN ANTONIO,Gate out empty,2019-05-18 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1281,HLXU3427765,2019-04-05 17:16:00,SAN ANTONIO,Gate out empty,2019-05-07 16:00:00,ROTTERDAM,Vessel arrival
1282,HLXU3608104,2019-04-12 13:27:00,SAN ANTONIO,Gate out empty,2019-04-20 06:00:00,CALLAO,Vessel arrival
1283,HLBU1160570,2019-04-16 10:17:00,SAN VICENTE,Gate out empty,2019-05-26 07:00:00,"ITAJAI, SC",Vessel arrival
1284,HLXU8128284,2019-04-15 10:07:00,SAN VICENTE,Gate out empty,2019-05-17 11:00:00,"ALTAMIRA, TAM",Vessel arrival
1285,HLBU9231258,2019-04-09 09:08:00,SAN ANTONIO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1286,HAMU1200271,2019-04-08 14:03:00,CORONEL,Gate out empty,2019-05-25 16:00:00,XIAMEN,Vessel arrival
1287,UACU8431634,2019-04-09 09:14:00,SAN ANTONIO,Gate out empty,2019-05-19 07:00:00,"OAKLAND, CA",Vessel arrival
1288,HLBU1296416,2018-06-16 00:00:00,"CHICAGO, IL",Departure from,2018-07-15 14:46:00,SAINT PETERSBURG,Discharge
1289,HLXU8567939,2018-07-06 00:00:00,"WESTFIELD, NY",Arrival in,2018-08-07 13:37:00,SZCZECIN,Discharge
1290,UACU5441897,2018-06-16 00:00:00,"DALLAS, TX",Departure from,2018-07-29 05:00:00,ISKENDERUN,Discharge
1291,HLBU1946677,2019-04-09 11:49:00,SANTIAGO DE CHILE,Gate out empty,2019-05-12 00:00:00,"DUBLIN, IRELAND",Vessel arrival
1292,UACU5949276,2019-04-10 12:19:00,SANTIAGO DE CHILE,Gate out empty,2019-05-19 10:00:00,"VITORIA, ES",Vessel arrival
1293,HLXU8240782,2019-04-05 15:17:00,VALPARAISO,Gate out empty,2019-05-12 00:00:00,"DUBLIN, IRELAND",Vessel arrival
1294,GATU1355806,2019-04-17 18:46:00,CALLAO,Gate out empty,2019-05-03 12:00:00,CAUCEDO,Vessel arrival
1295,UACU3273979,2019-04-17 17:20:00,CALLAO,Gate out empty,2019-05-03 12:00:00,CAUCEDO,Vessel arrival
1296,HLXU5300363,2019-04-10 11:06:00,CALLAO,Gate out empty,2019-05-12 23:00:00,ANTOFAGASTA,Vessel arrival
1297,HAMU1020860,2019-04-11 17:23:00,CALLAO,Gate out empty,2019-05-21 00:00:00,KOBE,Discharge
1298,HLBU1009671,2019-04-12 10:28:00,CALLAO,Gate out empty,2019-04-20 10:00:00,GUAYAQUIL,Vessel arrival
1299,HLXU1214858,2019-04-12 10:26:00,CALLAO,Gate out empty,2019-04-30 14:00:00,"LOS ANGELES, CA",Vessel arrival
1300,UACU3964923,2019-04-17 08:55:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
1301,UACU4022520,2019-04-11 13:26:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
1302,UACU4094432,2019-04-16 12:01:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
1303,HLXU8185725,2019-04-08 12:13:00,CALLAO,Gate out empty,2019-04-30 14:00:00,"LOS ANGELES, CA",Vessel arrival
1304,CPSU1821528,2019-04-02 16:50:00,CALLAO,Gate out empty,2019-05-06 22:00:00,ANTWERP,Vessel arrival
1305,HAMU1157684,2019-04-12 18:40:00,CALLAO,Gate out empty,2019-04-25 18:00:00,CARTAGENA (COLOMBIA),Vessel arrival
1306,UACU5923482,2019-04-15 19:25:00,CALLAO,Gate out empty,2019-04-22 20:00:00,GUAYAQUIL,Vessel arrival
1307,HLXU8081145,2019-04-15 11:56:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
1308,HLXU8142127,2019-04-02 17:37:00,CALLAO,Gate out empty,2019-05-08 17:00:00,SHANGHAI,Vessel arrival
1309,HLXU8296945,2019-04-02 18:23:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
1310,GATU1355703,2019-04-10 15:02:00,CALLAO,Gate out empty,2019-05-08 07:00:00,"SAVANNAH, GA",Vessel arrival
1311,HLXU8718763,2019-04-10 02:26:00,CALLAO,Gate out empty,2019-06-03 02:00:00,BAHRAIN,Vessel arrival
1312,UACU4761978,2019-04-10 21:49:00,CALLAO,Gate out empty,2019-05-23 13:30:00,LIVORNO (LEGHORN),Vessel arrival
1313,HLXU8750282,2019-04-13 00:35:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1314,HLBU9001790,2019-04-12 04:52:00,CALLAO,Gate out empty,2019-05-07 16:00:00,ROTTERDAM,Vessel arrival
1315,LNXU9659730,2019-04-13 16:38:00,CALLAO,Gate out empty,2019-05-09 05:00:00,LONDON GATEWAY PORT,Vessel arrival
1316,HLBU9181898,2019-04-07 00:50:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1317,HLBU9182960,2019-04-06 10:34:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1318,HLXU8503575,2019-04-11 19:16:00,CALLAO,Gate out empty,2019-05-03 19:00:00,BARRANQUILLA,Vessel arrival
1319,TGBU2617640,2019-04-09 09:38:00,CALLAO,Gate out empty,2019-05-11 06:00:00,HAMBURG,Vessel arrival
1320,HLBU9185975,2019-04-04 02:18:00,CALLAO,Gate out empty,2019-05-02 05:00:00,LONDON GATEWAY PORT,Vessel arrival
1321,HLBU9011171,2019-04-09 18:53:00,CALLAO,Gate out empty,2019-05-09 05:00:00,LONDON GATEWAY PORT,Vessel arrival
1322,TGBU2176329,2019-04-12 11:30:00,CALLAO,Gate out empty,2019-04-28 23:00:00,ANTOFAGASTA,Vessel arrival
1323,HLXU3557938,2019-04-05 12:40:00,CALLAO,Gate out empty,2019-05-17 00:00:00,LIANYUNGANG,Discharge
1324,UACU3729312,2019-04-13 09:15:00,CALLAO,Gate out empty,2019-05-08 07:00:00,"SAVANNAH, GA",Vessel arrival
