container,movement_count,first_date,first_location,first_status,last_date,last_location,last_status
HLBU9268909,9,2019-03-19 16:25:00,LIRQUEN,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9168514,15,2019-03-19 18:08:00,LIRQUEN,Gate out empty,2019-05-05 06:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU4803142,17,2019-03-15 15:15:00,TALCAHUANO,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
UACU4740569,17,2019-03-15 17:58:00,LIRQUEN,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
HLXU8711727,17,2019-03-15 17:49:00,LIRQUEN,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
HLBU9037725,17,2019-03-16 11:43:00,TALCAHUANO,Gate out empty,2019-05-11 17:00:00,HAMBURG,Vessel arrival
HLBU9185701,17,2019-03-16 10:33:00,TALCAHUANO,Gate out empty,2019-05-11 17:00:00,HAMBURG,Vessel arrival
HLBU1359200,6,2019-04-12 12:22:00,QUITO,Gate out empty,2019-05-05 06:00:00,PUERTO CORTES,Vessel arrival
HLXU6511674,4,2019-04-10 17:00:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
GATU1347251,16,2019-03-20 10:19:00,SAN VICENTE,Gate out empty,2019-04-23 22:00:00,BELIZE CITY,Vessel arrival
UACU4090709,16,2019-03-20 10:18:00,SAN VICENTE,Gate out empty,2019-04-23 22:00:00,BELIZE CITY,Vessel arrival
HLXU8563131,3,2019-04-16 05:17:00,BUENAVENTURA,Arrival in,2019-05-01 23:00:00,VALPARAISO,Vessel arrival
HLXU8592490,3,2019-04-15 19:51:00,BUENAVENTURA,Arrival in,2019-05-01 23:00:00,VALPARAISO,Vessel arrival
CSVU7508790,17,2019-03-15 17:10:00,LIRQUEN,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
CPSU5150433,17,2019-03-15 17:01:00,LIRQUEN,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
CPSU5143291,15,2019-03-18 16:38:00,LIRQUEN,Gate out empty,2019-05-08 06:00:00,LE HAVRE,Vessel arrival
CPSU1740088,5,2019-03-15 11:19:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU1111282,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU1010730,5,2019-03-04 14:45:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU3176741,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU3245360,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
TGHU1468354,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU3517308,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU3523980,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU3587178,5,2019-03-18 12:11:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU3992756,5,2019-03-18 12:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU4064778,5,2019-03-15 11:19:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
CPSU6465456,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLXU8049009,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLXU8247853,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
TGHU8914910,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
TGHU9143340,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
UACU5925269,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
UACU3800391,5,2019-03-06 15:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HAMU1226065,5,2019-03-16 10:55:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLBU1164615,5,2019-03-16 10:55:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLXU8619821,5,2019-03-16 10:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
TGBU5740807,5,2019-03-16 10:55:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLXU6538459,5,2019-03-20 15:09:00,ANTOFAGASTA,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8485609,5,2019-03-20 17:03:00,ANTOFAGASTA,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
CLHU3924925,5,2019-03-20 17:59:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
GATU0747720,5,2019-03-20 11:23:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
GATU1130559,5,2019-03-20 17:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLXU1024694,5,2019-03-20 17:49:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
TGHU3333614,5,2019-03-20 18:00:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLBU1236227,5,2019-03-07 14:40:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU3647488,5,2019-03-07 14:39:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
GATU8447381,5,2019-03-16 10:55:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLBU1323907,5,2019-03-16 10:54:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLXU8449896,5,2019-03-16 10:54:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
TEMU7404611,5,2019-03-16 10:54:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
UACU5058980,5,2019-03-16 10:55:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
UACU5691366,5,2019-03-16 10:54:00,PUERTO ANGAMOS,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
CPSU6470616,5,2019-03-20 08:59:00,ANTOFAGASTA,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8561890,5,2019-03-19 16:42:00,ANTOFAGASTA,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU5262187,5,2019-03-19 16:23:00,ANTOFAGASTA,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU1645420,9,2019-03-20 09:50:00,ANTOFAGASTA,Gate out empty,2019-04-29 07:00:00,TIANJIN XINGANG,Vessel arrival
HLXU6393381,9,2019-03-20 09:14:00,ANTOFAGASTA,Gate out empty,2019-04-29 07:00:00,TIANJIN XINGANG,Vessel arrival
UACU5821731,9,2019-03-20 09:29:00,ANTOFAGASTA,Gate out empty,2019-04-29 07:00:00,TIANJIN XINGANG,Vessel arrival
HLXU8121398,4,2019-04-15 08:23:00,CALLAO,Gate out empty,2019-04-23 02:00:00,GUAYAQUIL,Vessel arrival
UACU5344393,4,2019-04-17 10:20:00,CALLAO,Gate out empty,2019-04-23 02:00:00,GUAYAQUIL,Vessel arrival
HLBU9206194,16,2019-03-14 17:44:00,LIRQUEN,Gate out empty,2019-04-20 01:00:00,MARIEL,Vessel arrival
HLXU8767074,16,2019-03-14 18:06:00,LIRQUEN,Gate out empty,2019-04-20 01:00:00,MARIEL,Vessel arrival
HAMU1208354,17,2019-03-12 18:08:00,LIRQUEN,Gate out empty,2019-04-20 01:00:00,MARIEL,Vessel arrival
TGBU6121704,17,2019-03-12 16:36:00,LIRQUEN,Gate out empty,2019-04-20 01:00:00,MARIEL,Vessel arrival
TGHU6109300,6,2019-04-16 14:19:00,QUITO,Gate out empty,2019-05-08 23:00:00,VALPARAISO,Vessel arrival
HLXU6522874,15,2019-03-12 13:15:00,SAN VICENTE,Gate out empty,2019-05-04 20:00:00,VALENCIA,Vessel arrival
LNXU9653665,11,2019-03-07 15:11:00,LIRQUEN,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9277942,17,2019-03-13 11:09:00,LIRQUEN,Gate out empty,2019-04-20 01:00:00,MARIEL,Vessel arrival
HLXU8763850,13,2019-03-05 21:41:00,CORONEL,Gate out empty,2019-04-27 05:30:00,SAINT PETERSBURG,Vessel arrival
HAMU1144270,3,2019-04-10 11:10:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
UACU4765510,5,2019-03-16 19:17:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
CPSU5143938,5,2019-03-15 14:54:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
UACU8578163,5,2019-03-18 08:56:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
HLBU2048414,5,2019-03-14 12:58:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
HLBU1473255,5,2019-03-08 09:29:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
HLXU8755849,5,2019-03-15 19:02:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
HLXU5259803,5,2019-03-15 17:47:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
HLXU5012407,5,2019-03-15 16:13:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
UACU4087942,5,2019-03-13 13:00:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,TOKYO,Vessel arrival
CSVU7508573,7,2019-03-15 02:56:00,SAN ANTONIO,Gate out empty,2019-05-13 00:00:00,NANSHA,Discharge
HLXU8788903,5,2019-03-15 14:12:00,VALPARAISO,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
HLBU1043655,5,2019-03-16 09:33:00,SAN ANTONIO,Gate out empty,2019-04-27 17:00:00,SHANGHAI,Vessel arrival
UACU8419310,9,2019-02-05 15:18:00,SANTOS,Gate out empty,2019-03-03 00:00:00,VALPARAISO,Departure from
HLBU1029847,9,2019-03-15 12:17:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
HLXU1338268,9,2019-03-15 10:23:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
UACU3941893,9,2019-03-15 10:23:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
UACU3990115,9,2019-03-14 12:43:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
AMFU3264660,9,2019-03-14 11:21:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
HLBU1737321,9,2019-03-14 11:24:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
HLBU1830286,9,2019-03-14 11:13:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
HLXU1417330,9,2019-03-14 11:13:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
UACU3675181,9,2019-03-14 11:21:00,SAN ANTONIO,Gate out empty,2019-05-03 09:00:00,YANTAI,Vessel arrival
HLBU9015201,5,2019-03-13 16:55:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9146855,5,2019-03-19 02:24:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9228085,5,2019-03-18 20:27:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9197338,5,2019-03-18 17:24:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9251589,5,2019-03-16 12:03:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8711563,5,2019-03-16 12:36:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8719190,5,2019-03-16 20:50:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU4727926,5,2019-03-18 10:01:00,VALPARAISO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8711856,5,2019-03-18 09:58:00,VALPARAISO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8751416,5,2019-03-16 20:53:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9263424,5,2019-03-16 20:52:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU4802341,5,2019-03-18 09:50:00,VALPARAISO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9114288,5,2019-03-15 18:10:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8793350,5,2019-03-16 21:21:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UAEU1255926,5,2019-03-18 10:32:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9155440,5,2019-03-16 21:23:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU1085869,5,2019-03-08 16:49:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU1763568,5,2019-03-15 12:38:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8106829,5,2019-03-15 12:06:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU5253760,5,2019-03-15 12:13:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU5526361,5,2019-03-15 10:12:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UASU1018554,5,2019-03-15 11:26:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9072114,5,2019-03-16 12:44:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
TGHU6236990,5,2019-03-15 12:39:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
UACU5961306,5,2019-03-15 12:50:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU1603549,5,2019-03-13 13:06:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
TEMU6702519,5,2019-03-13 13:20:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
TGBU6135159,5,2019-03-13 13:03:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9255970,5,2019-03-15 02:47:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLXU8799533,5,2019-03-15 02:59:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
HLBU9253853,5,2019-03-15 15:07:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
LNXU7559705,5,2019-03-15 17:17:00,SAN ANTONIO,Gate out empty,2019-04-25 20:00:00,BUSAN,Vessel arrival
CPSU6450878,11,2019-03-15 12:36:00,SANTIAGO DE CHILE,Gate out empty,2019-06-05 20:00:00,MUNDRA,Vessel arrival
GATU8803707,11,2019-03-14 10:48:00,SANTIAGO DE CHILE,Gate out empty,2019-06-05 20:00:00,MUNDRA,Vessel arrival
HLXU6324760,11,2019-03-14 09:37:00,SANTIAGO DE CHILE,Gate out empty,2019-06-05 20:00:00,MUNDRA,Vessel arrival
HLXU6434644,11,2019-03-14 14:50:00,SANTIAGO DE CHILE,Gate out empty,2019-06-05 20:00:00,MUNDRA,Vessel arrival
TGHU8829485,11,2019-03-14 16:32:00,SANTIAGO DE CHILE,Gate out empty,2019-06-05 20:00:00,MUNDRA,Vessel arrival
HLBU9236012,9,2019-03-18 19:03:00,SAN ANTONIO,Gate out empty,2019-04-28 08:00:00,HAKATA,Vessel arrival
UACU6000258,9,2019-03-13 16:52:00,SAN ANTONIO,Gate out empty,2019-04-19 19:30:00,"VANCOUVER, BC",Vessel arrival
HLXU8081470,9,2019-03-12 18:42:00,SAN ANTONIO,Gate out empty,2019-04-19 19:30:00,"VANCOUVER, BC",Vessel arrival
UASU1003180,9,2019-03-13 11:54:00,SAN ANTONIO,Gate out empty,2019-04-19 19:30:00,"VANCOUVER, BC",Vessel arrival
HLBU1002002,9,2019-03-12 14:35:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
HAMU1236870,9,2019-03-11 20:22:00,SAN ANTONIO,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
CLHU4809628,9,2019-03-08 17:40:00,SAN ANTONIO,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
HLXU8033960,9,2019-03-12 14:48:00,SAN ANTONIO,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
HLXU8213494,9,2019-03-12 14:54:00,SAN ANTONIO,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
UACU5130597,9,2019-03-12 14:32:00,SAN ANTONIO,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
HLXU8605849,9,2019-03-14 11:56:00,SAN ANTONIO,Gate out empty,2019-04-26 08:00:00,"VANCOUVER, BC",Vessel arrival
UACU8581418,14,2019-03-12 10:17:00,SAN ANTONIO,Gate out empty,2019-04-24 00:00:00,"TEPEJI DEL RIO, HID",Arrival in
HLXU5350512,14,2019-03-13 09:52:00,SAN ANTONIO,Gate out empty,2019-04-24 00:00:00,"TEPEJI DEL RIO, HID",Arrival in
HLBU1157489,11,2019-03-14 11:55:00,SAN ANTONIO,Gate out empty,2019-04-23 00:00:00,SAN SALVADOR,Arrival in
AMFU8862983,12,2019-03-08 13:38:00,SAN ANTONIO,Gate out empty,2019-04-23 00:00:00,"SPARKS, NV",Departure from
HLXU8173581,12,2019-03-18 08:42:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"SALT LAKE CITY, UT",Arrival in
HLBU1482956,9,2019-03-13 17:37:00,SAN ANTONIO,Gate out empty,2019-04-24 18:00:00,"SEATTLE, WA",Vessel arrival
UASU1057571,13,2019-03-08 18:05:00,SAN ANTONIO,Gate out empty,2019-05-01 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLXU5216490,12,2019-03-12 16:07:00,SAN ANTONIO,Gate out empty,2019-04-20 07:00:00,HEREDIA,Arrival in
HLBU1099356,14,2019-03-14 19:20:00,SAN ANTONIO,Gate out empty,2019-04-27 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1503642,14,2019-03-14 18:54:00,SAN ANTONIO,Gate out empty,2019-04-27 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLXU1396599,14,2019-03-14 19:20:00,SAN ANTONIO,Gate out empty,2019-04-27 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1691703,7,2019-04-18 21:34:00,"LONG BEACH, CA",Gate out empty,2019-06-30 07:00:00,POTI,Vessel arrival
HLBU2237697,8,2019-04-15 18:15:00,"LONG BEACH, CA",Gate out empty,2019-05-27 00:00:00,BANGKOK,Arrival in
HLXU6378031,8,2019-04-12 14:55:00,"LONG BEACH, CA",Gate out empty,2019-06-09 07:00:00,POTI,Vessel arrival
HLXU8004658,8,2019-04-15 09:03:00,"LONG BEACH, CA",Gate out empty,2019-06-06 21:00:00,ODESSA,Vessel arrival
HLXU8214778,6,2019-04-11 20:22:00,"LONG BEACH, CA",Gate out empty,2019-06-05 06:00:00,GOTHENBURG,Vessel arrival
HLXU8631133,11,2019-03-13 13:52:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,"PORTLAND, OR",Arrival in
HLXU3431512,11,2019-03-16 11:06:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,"OMAK, WA",Arrival in
TEMU5181421,11,2019-03-16 12:37:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,"OMAK, WA",Arrival in
UACU4037089,11,2019-03-16 09:31:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,"OMAK, WA",Arrival in
UACU4113091,11,2019-03-16 09:26:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,"OMAK, WA",Arrival in
HLBU1523211,9,2019-03-13 17:24:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1774881,9,2019-03-12 19:50:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU8396560,9,2019-03-12 16:09:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU8407406,9,2019-03-12 13:55:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1191863,9,2019-03-13 18:41:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU4011145,9,2019-03-11 13:14:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU5277279,9,2019-03-12 11:12:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1451960,9,2019-03-09 12:53:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1350216,9,2019-03-12 18:45:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU8234384,9,2019-03-14 09:27:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU5420575,7,2019-03-18 15:51:00,SAN ANTONIO,Arrival in,2019-04-28 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU2079858,9,2019-03-12 16:24:00,SAN ANTONIO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1396210,9,2019-03-16 11:23:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU8319310,9,2019-03-15 15:50:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1046166,9,2019-03-07 20:41:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1108165,9,2019-02-25 17:45:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1185449,9,2019-02-25 17:56:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1237809,9,2019-02-21 16:47:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1241157,9,2019-02-16 09:49:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1451913,9,2019-02-21 15:18:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLBU1453808,9,2019-03-08 20:24:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1001615,9,2019-03-05 22:05:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1014572,9,2019-02-22 13:35:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1077689,9,2019-03-07 17:44:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1120804,9,2019-02-16 09:49:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1127049,9,2019-03-07 20:41:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1133381,9,2019-03-04 15:13:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1135300,9,2019-02-18 11:59:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1145891,9,2019-02-22 10:01:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1320187,9,2019-03-07 17:49:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1379781,9,2019-03-07 17:49:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1400317,9,2019-02-25 17:45:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU3409308,9,2019-02-20 19:00:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU3456280,9,2019-02-21 16:53:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
UACU3887386,9,2019-02-20 19:00:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1157953,9,2019-02-19 11:36:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU1255800,9,2019-02-22 10:01:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
HLXU3528930,9,2019-03-07 20:52:00,VALPARAISO,Gate out empty,2019-04-21 07:00:00,"OAKLAND, CA",Vessel arrival
